Date, Time, Height in MM
02/11/2015, 04:58:26, 987
02/11/2015, 04:58:28, 987
02/11/2015, 04:58:29, 987
02/11/2015, 04:58:31, 987
02/11/2015, 04:58:33, 987
02/11/2015, 04:58:35, 986
02/11/2015, 04:58:36, 986
02/11/2015, 04:58:38, 987
02/11/2015, 04:58:40, 987
02/11/2015, 04:58:42, 987
02/11/2015, 04:58:44, 987
02/11/2015, 04:58:45, 987
02/11/2015, 04:58:47, 988
02/11/2015, 04:58:49, 987
02/11/2015, 04:58:51, 987
02/11/2015, 04:58:52, 987
02/11/2015, 04:58:54, 987
02/11/2015, 04:58:56, 987
02/11/2015, 04:58:58, 987
02/11/2015, 04:58:59, 987
02/11/2015, 04:59:01, 987
02/11/2015, 04:59:03, 987
02/11/2015, 04:59:05, 988
02/11/2015, 04:59:06, 988
02/11/2015, 04:59:08, 988
02/11/2015, 04:59:10, 988
02/11/2015, 04:59:12, 988
02/11/2015, 04:59:14, 988
02/11/2015, 04:59:15, 987
02/11/2015, 04:59:17, 987
02/11/2015, 04:59:19, 987
02/11/2015, 04:59:21, 987
02/11/2015, 04:59:22, 987
02/11/2015, 04:59:24, 987
02/11/2015, 04:59:26, 987
02/11/2015, 04:59:28, 988
02/11/2015, 04:59:29, 988
02/11/2015, 04:59:31, 988
02/11/2015, 04:59:33, 988
02/11/2015, 04:59:35, 988
02/11/2015, 04:59:36, 988
02/11/2015, 04:59:38, 988
02/11/2015, 04:59:40, 987
02/11/2015, 04:59:42, 987
02/11/2015, 04:59:43, 987
02/11/2015, 04:59:45, 987
02/11/2015, 04:59:47, 987
02/11/2015, 04:59:49, 987
02/11/2015, 04:59:51, 987
02/11/2015, 04:59:52, 988
02/11/2015, 04:59:54, 988
02/11/2015, 04:59:56, 987
02/11/2015, 04:59:58, 987
02/11/2015, 04:59:59, 987
02/11/2015, 05:00:01, 987
02/11/2015, 05:00:03, 987
02/11/2015, 05:00:05, 987
02/11/2015, 05:00:06, 987
02/11/2015, 05:00:08, 987
02/11/2015, 05:00:10, 987
02/11/2015, 05:00:12, 987
02/11/2015, 05:00:13, 988
02/11/2015, 05:00:15, 988
02/11/2015, 05:00:17, 988
02/11/2015, 05:00:19, 988
02/11/2015, 05:00:21, 987
02/11/2015, 05:00:22, 988
02/11/2015, 05:00:24, 987
02/11/2015, 05:00:26, 987
02/11/2015, 05:00:28, 987
02/11/2015, 05:00:29, 987
02/11/2015, 05:00:31, 988
02/11/2015, 05:00:33, 988
02/11/2015, 05:00:35, 987
02/11/2015, 05:00:36, 988
02/11/2015, 05:00:38, 987
02/11/2015, 05:00:40, 987
02/11/2015, 05:00:42, 987
02/11/2015, 05:00:43, 987
02/11/2015, 05:00:45, 987
02/11/2015, 05:00:47, 987
02/11/2015, 05:00:49, 987
02/11/2015, 05:00:50, 988
02/11/2015, 05:00:52, 987
02/11/2015, 05:00:54, 987
02/11/2015, 05:00:56, 987
02/11/2015, 05:00:58, 987
02/11/2015, 05:00:59, 987
02/11/2015, 05:01:01, 987
02/11/2015, 05:01:03, 987
02/11/2015, 05:01:05, 987
02/11/2015, 05:01:06, 987
02/11/2015, 05:01:08, 987
02/11/2015, 05:01:10, 987
02/11/2015, 05:01:12, 987
02/11/2015, 05:01:13, 987
02/11/2015, 05:01:15, 987
02/11/2015, 05:01:17, 987
02/11/2015, 05:01:19, 987
02/11/2015, 05:01:20, 987
02/11/2015, 05:01:22, 987
02/11/2015, 05:01:24, 987
02/11/2015, 05:01:26, 987
02/11/2015, 05:01:28, 987
02/11/2015, 05:01:29, 987
02/11/2015, 05:01:31, 987
02/11/2015, 05:01:33, 987
02/11/2015, 05:01:35, 987
02/11/2015, 05:01:36, 987
02/11/2015, 05:01:38, 987
02/11/2015, 05:01:40, 987
02/11/2015, 05:01:42, 987
02/11/2015, 05:01:43, 987
02/11/2015, 05:01:45, 987
02/11/2015, 05:01:47, 987
02/11/2015, 05:01:49, 987
02/11/2015, 05:01:50, 987
02/11/2015, 05:01:52, 987
02/11/2015, 05:01:54, 987
02/11/2015, 05:01:56, 987
02/11/2015, 05:01:58, 987
02/11/2015, 05:01:59, 987
02/11/2015, 05:02:01, 987
02/11/2015, 05:02:03, 988
02/11/2015, 05:02:05, 988
02/11/2015, 05:02:06, 988
02/11/2015, 05:02:08, 988
02/11/2015, 05:02:10, 988
02/11/2015, 05:02:12, 988
02/11/2015, 05:02:13, 988
02/11/2015, 05:02:15, 988
02/11/2015, 05:02:17, 988
02/11/2015, 05:02:19, 988
02/11/2015, 05:02:20, 988
02/11/2015, 05:02:22, 988
02/11/2015, 05:02:24, 988
02/11/2015, 05:02:26, 987
02/11/2015, 05:02:27, 988
02/11/2015, 05:02:29, 988
02/11/2015, 05:02:31, 988
02/11/2015, 05:02:33, 988
02/11/2015, 05:02:35, 989
02/11/2015, 05:02:36, 989
02/11/2015, 05:02:38, 989
02/11/2015, 05:02:40, 989
02/11/2015, 05:02:42, 988
02/11/2015, 05:02:43, 988
02/11/2015, 05:02:45, 988
02/11/2015, 05:02:47, 988
02/11/2015, 05:02:49, 988
02/11/2015, 05:02:50, 988
02/11/2015, 05:02:52, 988
02/11/2015, 05:02:54, 988
02/11/2015, 05:02:56, 988
02/11/2015, 05:02:57, 988
02/11/2015, 05:02:59, 987
02/11/2015, 05:03:01, 987
02/11/2015, 05:03:03, 987
02/11/2015, 05:03:05, 987
02/11/2015, 05:03:06, 987
02/11/2015, 05:03:08, 988
02/11/2015, 05:03:10, 988
02/11/2015, 05:03:12, 988
02/11/2015, 05:03:13, 988
02/11/2015, 05:03:15, 988
02/11/2015, 05:03:17, 988
02/11/2015, 05:03:19, 988
02/11/2015, 05:03:20, 987
02/11/2015, 05:03:22, 987
02/11/2015, 05:03:24, 987
02/11/2015, 05:03:26, 987
02/11/2015, 05:03:27, 987
02/11/2015, 05:03:29, 987
02/11/2015, 05:03:31, 987
02/11/2015, 05:03:33, 987
02/11/2015, 05:03:34, 988
02/11/2015, 05:03:36, 988
02/11/2015, 05:03:38, 988
02/11/2015, 05:03:40, 988
02/11/2015, 05:03:42, 988
02/11/2015, 05:03:43, 988
02/11/2015, 05:03:45, 988
02/11/2015, 05:03:47, 988
02/11/2015, 05:03:49, 988
02/11/2015, 05:03:50, 988
02/11/2015, 05:03:52, 988
02/11/2015, 05:03:54, 988
02/11/2015, 05:03:56, 987
02/11/2015, 05:03:57, 987
02/11/2015, 05:03:59, 987
02/11/2015, 05:04:01, 987
02/11/2015, 05:04:03, 987
02/11/2015, 05:04:04, 988
02/11/2015, 05:04:06, 987
02/11/2015, 05:04:08, 987
02/11/2015, 05:04:10, 987
02/11/2015, 05:04:12, 987
02/11/2015, 05:04:13, 988
02/11/2015, 05:04:15, 988
02/11/2015, 05:04:17, 988
02/11/2015, 05:04:19, 988
02/11/2015, 05:04:20, 988
02/11/2015, 05:04:22, 988
02/11/2015, 05:04:24, 988
02/11/2015, 05:04:26, 988
02/11/2015, 05:04:27, 987
02/11/2015, 05:04:29, 987
02/11/2015, 05:04:31, 987
02/11/2015, 05:04:33, 988
02/11/2015, 05:04:34, 988
02/11/2015, 05:04:36, 988
02/11/2015, 05:04:38, 988
02/11/2015, 05:04:40, 988
02/11/2015, 05:04:41, 988
02/11/2015, 05:04:43, 988
02/11/2015, 05:04:45, 988
02/11/2015, 05:04:47, 988
02/11/2015, 05:04:49, 988
02/11/2015, 05:04:50, 988
02/11/2015, 05:04:52, 987
02/11/2015, 05:04:54, 987
02/11/2015, 05:04:56, 987
02/11/2015, 05:04:57, 987
02/11/2015, 05:04:59, 987
02/11/2015, 05:05:01, 987
02/11/2015, 05:05:03, 988
02/11/2015, 05:05:04, 988
02/11/2015, 05:05:06, 988
02/11/2015, 05:05:08, 988
02/11/2015, 05:05:10, 987
02/11/2015, 05:05:11, 987
02/11/2015, 05:05:13, 987
02/11/2015, 05:05:15, 987
02/11/2015, 05:05:17, 987
02/11/2015, 05:05:19, 987
02/11/2015, 05:05:20, 987
02/11/2015, 05:05:22, 988
02/11/2015, 05:05:24, 988
02/11/2015, 05:05:26, 988
02/11/2015, 05:05:27, 988
02/11/2015, 05:05:29, 988
02/11/2015, 05:05:31, 988
02/11/2015, 05:05:33, 988
02/11/2015, 05:05:34, 988
02/11/2015, 05:05:36, 988
02/11/2015, 05:05:38, 988
02/11/2015, 05:05:40, 988
02/11/2015, 05:05:41, 988
02/11/2015, 05:05:43, 988
02/11/2015, 05:05:45, 988
02/11/2015, 05:05:47, 988
02/11/2015, 05:05:49, 988
02/11/2015, 05:05:50, 988
02/11/2015, 05:05:52, 987
02/11/2015, 05:05:54, 987
02/11/2015, 05:05:56, 988
02/11/2015, 05:05:57, 988
02/11/2015, 05:05:59, 988
02/11/2015, 05:06:01, 988
02/11/2015, 05:06:03, 988
02/11/2015, 05:06:04, 988
02/11/2015, 05:06:06, 988
02/11/2015, 05:06:08, 988
02/11/2015, 05:06:10, 988
02/11/2015, 05:06:11, 987
02/11/2015, 05:06:13, 988
02/11/2015, 05:06:15, 988
02/11/2015, 05:06:17, 988
02/11/2015, 05:06:18, 988
02/11/2015, 05:06:20, 988
02/11/2015, 05:06:22, 988
02/11/2015, 05:06:24, 988
02/11/2015, 05:06:26, 988
02/11/2015, 05:06:27, 988
02/11/2015, 05:06:29, 987
02/11/2015, 05:06:31, 987
02/11/2015, 05:06:33, 987
02/11/2015, 05:06:34, 987
02/11/2015, 05:06:36, 987
02/11/2015, 05:06:38, 988
02/11/2015, 05:06:40, 988
02/11/2015, 05:06:41, 988
02/11/2015, 05:06:43, 988
02/11/2015, 05:06:45, 988
02/11/2015, 05:06:47, 988
02/11/2015, 05:06:48, 988
02/11/2015, 05:06:50, 988
02/11/2015, 05:06:52, 988
02/11/2015, 05:06:54, 988
02/11/2015, 05:06:56, 988
02/11/2015, 05:06:57, 988
02/11/2015, 05:06:59, 988
02/11/2015, 05:07:01, 988
02/11/2015, 05:07:03, 988
02/11/2015, 05:07:04, 988
02/11/2015, 05:07:06, 988
02/11/2015, 05:07:08, 988
02/11/2015, 05:07:10, 987
02/11/2015, 05:07:11, 988
02/11/2015, 05:07:13, 988
02/11/2015, 05:07:15, 988
02/11/2015, 05:07:17, 988
02/11/2015, 05:07:18, 988
02/11/2015, 05:07:20, 989
02/11/2015, 05:07:22, 988
02/11/2015, 05:07:24, 988
02/11/2015, 05:07:26, 988
02/11/2015, 05:07:27, 988
02/11/2015, 05:07:29, 988
02/11/2015, 05:07:31, 987
02/11/2015, 05:07:33, 987
02/11/2015, 05:07:34, 987
02/11/2015, 05:07:36, 987
02/11/2015, 05:07:38, 987
02/11/2015, 05:07:40, 987
02/11/2015, 05:07:41, 987
02/11/2015, 05:07:43, 988
02/11/2015, 05:07:45, 988
02/11/2015, 05:07:47, 988
02/11/2015, 05:07:48, 988
02/11/2015, 05:07:50, 988
02/11/2015, 05:07:52, 988
02/11/2015, 05:07:54, 988
02/11/2015, 05:07:55, 988
02/11/2015, 05:07:57, 988
02/11/2015, 05:07:59, 988
02/11/2015, 05:08:01, 988
02/11/2015, 05:08:03, 988
02/11/2015, 05:08:04, 988
02/11/2015, 05:08:06, 987
02/11/2015, 05:08:08, 987
02/11/2015, 05:08:10, 987
02/11/2015, 05:08:11, 987
02/11/2015, 05:08:13, 988
02/11/2015, 05:08:15, 988
02/11/2015, 05:08:17, 988
02/11/2015, 05:08:18, 988
02/11/2015, 05:08:20, 988
02/11/2015, 05:08:22, 988
02/11/2015, 05:08:24, 988
02/11/2015, 05:08:25, 988
02/11/2015, 05:08:27, 988
02/11/2015, 05:08:29, 988
02/11/2015, 05:08:31, 988
02/11/2015, 05:08:33, 988
02/11/2015, 05:08:34, 988
02/11/2015, 05:08:36, 988
02/11/2015, 05:08:38, 988
02/11/2015, 05:08:40, 988
02/11/2015, 05:08:41, 988
02/11/2015, 05:08:43, 988
02/11/2015, 05:08:45, 988
02/11/2015, 05:08:47, 988
02/11/2015, 05:08:48, 988
02/11/2015, 05:08:50, 988
02/11/2015, 05:08:52, 988
02/11/2015, 05:08:54, 988
02/11/2015, 05:08:55, 988
02/11/2015, 05:08:57, 988
02/11/2015, 05:08:59, 988
02/11/2015, 05:09:01, 988
02/11/2015, 05:09:03, 988
02/11/2015, 05:09:04, 988
02/11/2015, 05:09:06, 987
02/11/2015, 05:09:08, 988
02/11/2015, 05:09:10, 988
02/11/2015, 05:09:11, 988
02/11/2015, 05:09:13, 988
02/11/2015, 05:09:15, 988
02/11/2015, 05:09:17, 988
02/11/2015, 05:09:18, 988
02/11/2015, 05:09:20, 988
02/11/2015, 05:09:22, 988
02/11/2015, 05:09:24, 988
02/11/2015, 05:09:25, 988
02/11/2015, 05:09:27, 987
02/11/2015, 05:09:29, 987
02/11/2015, 05:09:31, 987
02/11/2015, 05:09:32, 987
02/11/2015, 05:09:34, 987
02/11/2015, 05:09:36, 987
02/11/2015, 05:09:38, 987
02/11/2015, 05:09:40, 988
02/11/2015, 05:09:41, 988
02/11/2015, 05:09:43, 988
02/11/2015, 05:09:45, 987
02/11/2015, 05:09:47, 987
02/11/2015, 05:09:48, 987
02/11/2015, 05:09:50, 987
02/11/2015, 05:09:52, 988
02/11/2015, 05:09:54, 988
02/11/2015, 05:09:55, 988
02/11/2015, 05:09:57, 988
02/11/2015, 05:09:59, 988
02/11/2015, 05:10:01, 988
02/11/2015, 05:10:02, 988
02/11/2015, 05:10:04, 987
02/11/2015, 05:10:06, 987
02/11/2015, 05:10:08, 987
02/11/2015, 05:10:10, 988
02/11/2015, 05:10:11, 988
02/11/2015, 05:10:13, 988
02/11/2015, 05:10:15, 988
02/11/2015, 05:10:17, 988
02/11/2015, 05:10:18, 988
02/11/2015, 05:10:20, 988
02/11/2015, 05:10:22, 988
02/11/2015, 05:10:24, 988
02/11/2015, 05:10:25, 988
02/11/2015, 05:10:27, 988
02/11/2015, 05:10:29, 988
02/11/2015, 05:10:31, 988
02/11/2015, 05:10:32, 988
02/11/2015, 05:10:34, 988
02/11/2015, 05:10:36, 988
02/11/2015, 05:10:38, 988
02/11/2015, 05:10:40, 988
02/11/2015, 05:10:41, 987
02/11/2015, 05:10:43, 987
02/11/2015, 05:10:45, 987
02/11/2015, 05:10:47, 988
02/11/2015, 05:10:48, 988
02/11/2015, 05:10:50, 988
02/11/2015, 05:10:52, 988
02/11/2015, 05:10:54, 988
02/11/2015, 05:10:55, 987
02/11/2015, 05:10:57, 987
02/11/2015, 05:10:59, 987
02/11/2015, 05:11:01, 987
02/11/2015, 05:11:02, 988
02/11/2015, 05:11:04, 988
02/11/2015, 05:11:06, 988
02/11/2015, 05:11:08, 988
02/11/2015, 05:11:09, 988
02/11/2015, 05:11:11, 988
02/11/2015, 05:11:13, 988
02/11/2015, 05:11:15, 988
02/11/2015, 05:11:17, 988
02/11/2015, 05:11:18, 988
02/11/2015, 05:11:20, 988
02/11/2015, 05:11:22, 988
02/11/2015, 05:11:24, 987
02/11/2015, 05:11:25, 987
02/11/2015, 05:11:27, 987
02/11/2015, 05:11:29, 987
02/11/2015, 05:11:31, 987
02/11/2015, 05:11:32, 987
02/11/2015, 05:11:34, 988
02/11/2015, 05:11:36, 988
02/11/2015, 05:11:38, 988
02/11/2015, 05:11:39, 988
02/11/2015, 05:11:41, 988
02/11/2015, 05:11:43, 987
02/11/2015, 05:11:45, 987
02/11/2015, 05:11:47, 987
02/11/2015, 05:11:48, 987
02/11/2015, 05:11:50, 987
02/11/2015, 05:11:52, 987
02/11/2015, 05:11:54, 987
02/11/2015, 05:11:55, 988
02/11/2015, 05:11:57, 988
02/11/2015, 05:11:59, 988
02/11/2015, 05:12:01, 988
02/11/2015, 05:12:02, 988
02/11/2015, 05:12:04, 988
02/11/2015, 05:12:06, 988
02/11/2015, 05:12:08, 988
02/11/2015, 05:12:09, 988
02/11/2015, 05:12:11, 987
02/11/2015, 05:12:13, 987
02/11/2015, 05:12:15, 987
02/11/2015, 05:12:17, 987
02/11/2015, 05:12:18, 987
02/11/2015, 05:12:20, 987
02/11/2015, 05:12:22, 987
02/11/2015, 05:12:24, 987
02/11/2015, 05:12:25, 987
02/11/2015, 05:12:27, 987
02/11/2015, 05:12:29, 987
02/11/2015, 05:12:31, 987
02/11/2015, 05:12:32, 987
02/11/2015, 05:12:34, 987
02/11/2015, 05:12:36, 987
02/11/2015, 05:12:38, 987
02/11/2015, 05:12:39, 988
02/11/2015, 05:12:41, 988
02/11/2015, 05:12:43, 988
02/11/2015, 05:12:45, 988
02/11/2015, 05:12:46, 988
02/11/2015, 05:12:48, 988
02/11/2015, 05:12:50, 988
02/11/2015, 05:12:52, 988
02/11/2015, 05:12:54, 988
02/11/2015, 05:12:55, 988
02/11/2015, 05:12:57, 988
02/11/2015, 05:12:59, 988
02/11/2015, 05:13:01, 988
02/11/2015, 05:13:02, 988
02/11/2015, 05:13:04, 988
02/11/2015, 05:13:06, 987
02/11/2015, 05:13:08, 987
02/11/2015, 05:13:09, 987
02/11/2015, 05:13:11, 987
02/11/2015, 05:13:13, 987
02/11/2015, 05:13:15, 987
02/11/2015, 05:13:16, 987
02/11/2015, 05:13:18, 988
02/11/2015, 05:13:20, 988
02/11/2015, 05:13:22, 987
02/11/2015, 05:13:24, 988
02/11/2015, 05:13:25, 988
02/11/2015, 05:13:27, 988
02/11/2015, 05:13:29, 988
02/11/2015, 05:13:31, 987
02/11/2015, 05:13:32, 987
02/11/2015, 05:13:34, 987
02/11/2015, 05:13:36, 987
02/11/2015, 05:13:38, 988
02/11/2015, 05:13:39, 988
02/11/2015, 05:13:41, 988
02/11/2015, 05:13:43, 988
02/11/2015, 05:13:45, 988
02/11/2015, 05:13:46, 988
02/11/2015, 05:13:48, 988
02/11/2015, 05:13:50, 988
02/11/2015, 05:13:52, 988
02/11/2015, 05:13:54, 988
02/11/2015, 05:13:55, 988
02/11/2015, 05:13:57, 988
02/11/2015, 05:13:59, 988
02/11/2015, 05:14:01, 988
02/11/2015, 05:14:02, 988
02/11/2015, 05:14:04, 988
02/11/2015, 05:14:06, 988
02/11/2015, 05:14:08, 988
02/11/2015, 05:14:09, 988
02/11/2015, 05:14:11, 987
02/11/2015, 05:14:13, 988
02/11/2015, 05:14:15, 988
02/11/2015, 05:14:16, 988
02/11/2015, 05:14:18, 988
02/11/2015, 05:14:20, 988
02/11/2015, 05:14:22, 989
02/11/2015, 05:14:23, 988
02/11/2015, 05:14:25, 988
02/11/2015, 05:14:27, 988
02/11/2015, 05:14:29, 988
02/11/2015, 05:14:31, 988
02/11/2015, 05:14:32, 988
02/11/2015, 05:14:34, 987
02/11/2015, 05:14:36, 987
02/11/2015, 05:14:38, 988
02/11/2015, 05:14:39, 988
02/11/2015, 05:14:41, 988
02/11/2015, 05:14:43, 988
02/11/2015, 05:14:45, 988
02/11/2015, 05:14:46, 988
02/11/2015, 05:14:48, 988
02/11/2015, 05:14:50, 987
02/11/2015, 05:14:52, 988
02/11/2015, 05:14:53, 988
02/11/2015, 05:14:55, 988
02/11/2015, 05:14:57, 988
02/11/2015, 05:14:59, 989
02/11/2015, 05:15:01, 988
02/11/2015, 05:15:02, 988
02/11/2015, 05:15:04, 988
02/11/2015, 05:15:06, 988
02/11/2015, 05:15:08, 988
02/11/2015, 05:15:09, 988
02/11/2015, 05:15:11, 988
02/11/2015, 05:15:13, 987
02/11/2015, 05:15:15, 988
02/11/2015, 05:15:16, 987
02/11/2015, 05:15:18, 988
02/11/2015, 05:15:20, 988
02/11/2015, 05:15:22, 988
02/11/2015, 05:15:23, 988
02/11/2015, 05:15:25, 988
02/11/2015, 05:15:27, 988
02/11/2015, 05:15:29, 989
02/11/2015, 05:15:31, 988
02/11/2015, 05:15:32, 989
02/11/2015, 05:15:34, 988
02/11/2015, 05:15:36, 988
02/11/2015, 05:15:38, 988
02/11/2015, 05:15:39, 988
02/11/2015, 05:15:41, 988
02/11/2015, 05:15:43, 988
02/11/2015, 05:15:45, 988
02/11/2015, 05:15:46, 988
02/11/2015, 05:15:48, 988
02/11/2015, 05:15:50, 988
02/11/2015, 05:15:52, 987
02/11/2015, 05:15:53, 988
02/11/2015, 05:15:55, 988
02/11/2015, 05:15:57, 988
02/11/2015, 05:15:59, 988
02/11/2015, 05:16:00, 988
02/11/2015, 05:16:02, 988
02/11/2015, 05:16:04, 988
02/11/2015, 05:16:06, 988
02/11/2015, 05:16:08, 988
02/11/2015, 05:16:09, 988
02/11/2015, 05:16:11, 988
02/11/2015, 05:16:13, 988
02/11/2015, 05:16:15, 988
02/11/2015, 05:16:16, 988
02/11/2015, 05:16:18, 988
02/11/2015, 05:16:20, 989
02/11/2015, 05:16:22, 989
02/11/2015, 05:16:23, 989
02/11/2015, 05:16:25, 989
02/11/2015, 05:16:27, 989
02/11/2015, 05:16:29, 989
02/11/2015, 05:16:30, 989
02/11/2015, 05:16:32, 989
02/11/2015, 05:16:34, 988
02/11/2015, 05:16:36, 988
02/11/2015, 05:16:38, 988
02/11/2015, 05:16:39, 988
02/11/2015, 05:16:41, 987
02/11/2015, 05:16:43, 988
02/11/2015, 05:16:45, 988
02/11/2015, 05:16:46, 988
02/11/2015, 05:16:48, 987
02/11/2015, 05:16:50, 988
02/11/2015, 05:16:52, 988
02/11/2015, 05:16:53, 988
02/11/2015, 05:16:55, 988
02/11/2015, 05:16:57, 988
02/11/2015, 05:16:59, 988
02/11/2015, 05:17:00, 988
02/11/2015, 05:17:02, 987
02/11/2015, 05:17:04, 987
02/11/2015, 05:17:06, 987
02/11/2015, 05:17:07, 988
02/11/2015, 05:17:09, 988
02/11/2015, 05:17:11, 988
02/11/2015, 05:17:13, 988
02/11/2015, 05:17:15, 988
02/11/2015, 05:17:16, 988
02/11/2015, 05:17:18, 988
02/11/2015, 05:17:20, 988
02/11/2015, 05:17:22, 988
02/11/2015, 05:17:23, 988
02/11/2015, 05:17:25, 988
02/11/2015, 05:17:27, 987
02/11/2015, 05:17:29, 987
02/11/2015, 05:17:30, 987
02/11/2015, 05:17:32, 987
02/11/2015, 05:17:34, 988
02/11/2015, 05:17:36, 988
02/11/2015, 05:17:37, 988
02/11/2015, 05:17:39, 988
02/11/2015, 05:17:41, 988
02/11/2015, 05:17:43, 989
02/11/2015, 05:17:45, 988
02/11/2015, 05:17:46, 988
02/11/2015, 05:17:48, 988
02/11/2015, 05:17:50, 988
02/11/2015, 05:17:52, 988
02/11/2015, 05:17:53, 988
02/11/2015, 05:17:55, 988
02/11/2015, 05:17:57, 987
02/11/2015, 05:17:59, 988
02/11/2015, 05:18:00, 988
02/11/2015, 05:18:02, 988
02/11/2015, 05:18:04, 988
02/11/2015, 05:18:06, 988
02/11/2015, 05:18:07, 988
02/11/2015, 05:18:09, 988
02/11/2015, 05:18:11, 988
02/11/2015, 05:18:13, 988
02/11/2015, 05:18:15, 988
02/11/2015, 05:18:16, 988
02/11/2015, 05:18:18, 988
02/11/2015, 05:18:20, 987
02/11/2015, 05:18:22, 987
02/11/2015, 05:18:23, 987
02/11/2015, 05:18:25, 987
02/11/2015, 05:18:27, 988
02/11/2015, 05:18:29, 988
02/11/2015, 05:18:30, 988
02/11/2015, 05:18:32, 988
02/11/2015, 05:18:34, 988
02/11/2015, 05:18:36, 988
02/11/2015, 05:18:37, 988
02/11/2015, 05:18:39, 988
02/11/2015, 05:18:41, 988
02/11/2015, 05:18:43, 988
02/11/2015, 05:18:44, 988
02/11/2015, 05:18:46, 988
02/11/2015, 05:18:48, 988
02/11/2015, 05:18:50, 988
02/11/2015, 05:18:52, 988
02/11/2015, 05:18:53, 988
02/11/2015, 05:18:55, 987
02/11/2015, 05:18:57, 988
02/11/2015, 05:18:59, 988
02/11/2015, 05:19:00, 988
02/11/2015, 05:19:02, 988
02/11/2015, 05:19:04, 988
02/11/2015, 05:19:06, 988
02/11/2015, 05:19:07, 988
02/11/2015, 05:19:09, 988
02/11/2015, 05:19:11, 988
02/11/2015, 05:19:13, 988
02/11/2015, 05:19:14, 988
02/11/2015, 05:19:16, 988
02/11/2015, 05:19:18, 988
02/11/2015, 05:19:20, 988
02/11/2015, 05:19:22, 988
02/11/2015, 05:19:23, 988
02/11/2015, 05:19:25, 988
02/11/2015, 05:19:27, 988
02/11/2015, 05:19:29, 988
02/11/2015, 05:19:30, 988
02/11/2015, 05:19:32, 988
02/11/2015, 05:19:34, 988
02/11/2015, 05:19:36, 988
02/11/2015, 05:19:37, 988
02/11/2015, 05:19:39, 988
02/11/2015, 05:19:41, 988
02/11/2015, 05:19:43, 988
02/11/2015, 05:19:44, 988
02/11/2015, 05:19:46, 988
02/11/2015, 05:19:48, 989
02/11/2015, 05:19:50, 989
02/11/2015, 05:19:51, 989
02/11/2015, 05:19:53, 988
02/11/2015, 05:19:55, 989
02/11/2015, 05:19:57, 988
02/11/2015, 05:19:59, 988
02/11/2015, 05:20:00, 988
02/11/2015, 05:20:02, 988
02/11/2015, 05:20:04, 988
02/11/2015, 05:20:06, 987
02/11/2015, 05:20:07, 987
02/11/2015, 05:20:09, 988
02/11/2015, 05:20:11, 988
02/11/2015, 05:20:13, 988
02/11/2015, 05:20:14, 988
02/11/2015, 05:20:16, 988
02/11/2015, 05:20:18, 988
02/11/2015, 05:20:20, 988
02/11/2015, 05:20:21, 989
02/11/2015, 05:20:23, 989
02/11/2015, 05:20:25, 989
02/11/2015, 05:20:27, 989
02/11/2015, 05:20:29, 989
02/11/2015, 05:20:30, 988
02/11/2015, 05:20:32, 988
02/11/2015, 05:20:34, 987
02/11/2015, 05:20:36, 987
02/11/2015, 05:20:37, 988
02/11/2015, 05:20:39, 988
02/11/2015, 05:20:41, 987
02/11/2015, 05:20:43, 987
02/11/2015, 05:20:44, 988
02/11/2015, 05:20:46, 987
02/11/2015, 05:20:48, 987
02/11/2015, 05:20:50, 987
02/11/2015, 05:20:51, 987
02/11/2015, 05:20:53, 987
02/11/2015, 05:20:55, 987
02/11/2015, 05:20:57, 988
02/11/2015, 05:20:59, 988
02/11/2015, 05:21:00, 988
02/11/2015, 05:21:02, 987
02/11/2015, 05:21:04, 988
02/11/2015, 05:21:06, 988
02/11/2015, 05:21:07, 988
02/11/2015, 05:21:09, 988
02/11/2015, 05:21:11, 988
02/11/2015, 05:21:13, 988
02/11/2015, 05:21:14, 987
02/11/2015, 05:21:16, 987
02/11/2015, 05:21:18, 987
02/11/2015, 05:21:20, 987
02/11/2015, 05:21:21, 988
02/11/2015, 05:21:23, 988
02/11/2015, 05:21:25, 988
02/11/2015, 05:21:27, 988
02/11/2015, 05:21:29, 988
02/11/2015, 05:21:30, 988
02/11/2015, 05:21:32, 988
02/11/2015, 05:21:34, 988
02/11/2015, 05:21:36, 988
02/11/2015, 05:21:37, 988
02/11/2015, 05:21:39, 988
02/11/2015, 05:21:41, 988
02/11/2015, 05:21:43, 988
02/11/2015, 05:21:44, 987
02/11/2015, 05:21:46, 987
02/11/2015, 05:21:48, 988
02/11/2015, 05:21:50, 988
02/11/2015, 05:21:51, 988
02/11/2015, 05:21:53, 988
02/11/2015, 05:21:55, 988
02/11/2015, 05:21:57, 989
02/11/2015, 05:21:58, 988
02/11/2015, 05:22:00, 988
02/11/2015, 05:22:02, 988
02/11/2015, 05:22:04, 988
02/11/2015, 05:22:06, 988
02/11/2015, 05:22:07, 988
02/11/2015, 05:22:09, 988
02/11/2015, 05:22:11, 988
02/11/2015, 05:22:13, 988
02/11/2015, 05:22:14, 988
02/11/2015, 05:22:16, 988
02/11/2015, 05:22:18, 988
02/11/2015, 05:22:20, 988
02/11/2015, 05:22:21, 988
02/11/2015, 05:22:23, 988
02/11/2015, 05:22:25, 988
02/11/2015, 05:22:27, 988
02/11/2015, 05:22:28, 988
02/11/2015, 05:22:30, 988
02/11/2015, 05:22:32, 988
02/11/2015, 05:22:34, 988
